areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E06000003,Redcar and Cleveland,utla,2021-05-11,42988
E06000014,York,utla,2021-05-11,54987
E06000050,Cheshire West and Chester,utla,2021-05-11,105176
E08000001,Bolton,utla,2021-05-11,78127
E08000016,Barnsley,utla,2021-05-11,70228
E08000031,Wolverhampton,utla,2021-05-11,64179
E08000032,Bradford,utla,2021-05-11,133851
E09000018,Hounslow,utla,2021-05-11,64630
E09000032,Wandsworth,utla,2021-05-11,60665
E09000033,Westminster,utla,2021-05-11,39329
E10000034,Worcestershire,utla,2021-05-11,200412
S12000013,Na h-Eileanan Siar,utla,2021-05-11,11157
S12000029,South Lanarkshire,utla,2021-05-11,92717
S12000045,East Dunbartonshire,utla,2021-05-11,34724
E06000003,Redcar and Cleveland,utla,2021-05-10,42592
E06000014,York,utla,2021-05-10,54037
E06000050,Cheshire West and Chester,utla,2021-05-10,102832
E08000001,Bolton,utla,2021-05-10,76186
E08000016,Barnsley,utla,2021-05-10,69132
E08000031,Wolverhampton,utla,2021-05-10,61656
E08000032,Bradford,utla,2021-05-10,130421
E09000018,Hounslow,utla,2021-05-10,62575
E09000032,Wandsworth,utla,2021-05-10,59319
E09000033,Westminster,utla,2021-05-10,38355
E10000034,Worcestershire,utla,2021-05-10,195593
S12000013,Na h-Eileanan Siar,utla,2021-05-10,11156
S12000029,South Lanarkshire,utla,2021-05-10,90759
S12000045,East Dunbartonshire,utla,2021-05-10,34294
E06000003,Redcar and Cleveland,utla,2021-05-09,41985
E06000014,York,utla,2021-05-09,53610
E06000050,Cheshire West and Chester,utla,2021-05-09,101906
E08000001,Bolton,utla,2021-05-09,75290
E08000016,Barnsley,utla,2021-05-09,68420
E08000031,Wolverhampton,utla,2021-05-09,60386
E08000032,Bradford,utla,2021-05-09,128656
E09000018,Hounslow,utla,2021-05-09,61371
E09000032,Wandsworth,utla,2021-05-09,58769
E09000033,Westminster,utla,2021-05-09,38148
E10000034,Worcestershire,utla,2021-05-09,193391
S12000013,Na h-Eileanan Siar,utla,2021-05-09,11143
S12000029,South Lanarkshire,utla,2021-05-09,89427
S12000045,East Dunbartonshire,utla,2021-05-09,33833
E06000003,Redcar and Cleveland,utla,2021-05-08,41903
E06000014,York,utla,2021-05-08,52872
E06000050,Cheshire West and Chester,utla,2021-05-08,101235
E08000001,Bolton,utla,2021-05-08,74378
E08000016,Barnsley,utla,2021-05-08,67978
E08000031,Wolverhampton,utla,2021-05-08,59706
E08000032,Bradford,utla,2021-05-08,127935
E09000018,Hounslow,utla,2021-05-08,60595
E09000032,Wandsworth,utla,2021-05-08,58210
E09000033,Westminster,utla,2021-05-08,37531
E10000034,Worcestershire,utla,2021-05-08,191346
S12000013,Na h-Eileanan Siar,utla,2021-05-08,11141
S12000029,South Lanarkshire,utla,2021-05-08,87689
S12000045,East Dunbartonshire,utla,2021-05-08,33591
E06000003,Redcar and Cleveland,utla,2021-05-07,41097
E06000014,York,utla,2021-05-07,51245
E06000050,Cheshire West and Chester,utla,2021-05-07,98622
E08000001,Bolton,utla,2021-05-07,72825
E08000016,Barnsley,utla,2021-05-07,66590
E08000031,Wolverhampton,utla,2021-05-07,58449
E08000032,Bradford,utla,2021-05-07,125273
E09000018,Hounslow,utla,2021-05-07,58341
E09000032,Wandsworth,utla,2021-05-07,56394
E09000033,Westminster,utla,2021-05-07,37196
E10000034,Worcestershire,utla,2021-05-07,186441
S12000013,Na h-Eileanan Siar,utla,2021-05-07,10833
S12000029,South Lanarkshire,utla,2021-05-07,86142
S12000045,East Dunbartonshire,utla,2021-05-07,33415
E06000003,Redcar and Cleveland,utla,2021-05-06,39827
E06000014,York,utla,2021-05-06,50187
E06000050,Cheshire West and Chester,utla,2021-05-06,94982
E08000001,Bolton,utla,2021-05-06,71143
E08000016,Barnsley,utla,2021-05-06,64827
E08000031,Wolverhampton,utla,2021-05-06,56390
E08000032,Bradford,utla,2021-05-06,122314
E09000018,Hounslow,utla,2021-05-06,56282
E09000032,Wandsworth,utla,2021-05-06,54646
E09000033,Westminster,utla,2021-05-06,36855
E10000034,Worcestershire,utla,2021-05-06,181022
S12000013,Na h-Eileanan Siar,utla,2021-05-06,10830
S12000029,South Lanarkshire,utla,2021-05-06,86048
S12000045,East Dunbartonshire,utla,2021-05-06,33290
E06000003,Redcar and Cleveland,utla,2021-05-05,37977
E06000014,York,utla,2021-05-05,49232
E06000050,Cheshire West and Chester,utla,2021-05-05,91435
E08000001,Bolton,utla,2021-05-05,69870
E08000016,Barnsley,utla,2021-05-05,63883
E08000031,Wolverhampton,utla,2021-05-05,53226
E08000032,Bradford,utla,2021-05-05,117598
E09000018,Hounslow,utla,2021-05-05,55518
E09000032,Wandsworth,utla,2021-05-05,52864
E09000033,Westminster,utla,2021-05-05,35305
E10000034,Worcestershire,utla,2021-05-05,175472
S12000013,Na h-Eileanan Siar,utla,2021-05-05,10822
S12000029,South Lanarkshire,utla,2021-05-05,85162
S12000045,East Dunbartonshire,utla,2021-05-05,32790
E06000003,Redcar and Cleveland,utla,2021-05-04,36409
E06000014,York,utla,2021-05-04,48075
E06000050,Cheshire West and Chester,utla,2021-05-04,89196
E08000001,Bolton,utla,2021-05-04,68499
E08000016,Barnsley,utla,2021-05-04,63287
E08000031,Wolverhampton,utla,2021-05-04,50618
E08000032,Bradford,utla,2021-05-04,113912
E09000018,Hounslow,utla,2021-05-04,54448
E09000032,Wandsworth,utla,2021-05-04,51188
E09000033,Westminster,utla,2021-05-04,32101
E10000034,Worcestershire,utla,2021-05-04,170545
S12000013,Na h-Eileanan Siar,utla,2021-05-04,10653
S12000029,South Lanarkshire,utla,2021-05-04,84055
S12000045,East Dunbartonshire,utla,2021-05-04,32640
E06000003,Redcar and Cleveland,utla,2021-05-03,35937
E06000014,York,utla,2021-05-03,47078
E06000050,Cheshire West and Chester,utla,2021-05-03,88098
E08000001,Bolton,utla,2021-05-03,67482
E08000016,Barnsley,utla,2021-05-03,62884
E08000031,Wolverhampton,utla,2021-05-03,49788
E08000032,Bradford,utla,2021-05-03,112114
E09000018,Hounslow,utla,2021-05-03,53550
E09000032,Wandsworth,utla,2021-05-03,50329
E09000033,Westminster,utla,2021-05-03,31430
E10000034,Worcestershire,utla,2021-05-03,168748
S12000013,Na h-Eileanan Siar,utla,2021-05-03,10649
S12000029,South Lanarkshire,utla,2021-05-03,82863
S12000045,East Dunbartonshire,utla,2021-05-03,32237
E06000003,Redcar and Cleveland,utla,2021-05-02,35847
E06000014,York,utla,2021-05-02,46497
E06000050,Cheshire West and Chester,utla,2021-05-02,87588
E08000001,Bolton,utla,2021-05-02,66800
E08000016,Barnsley,utla,2021-05-02,62722
E08000031,Wolverhampton,utla,2021-05-02,49535
E08000032,Bradford,utla,2021-05-02,111829
E09000018,Hounslow,utla,2021-05-02,53214
E09000032,Wandsworth,utla,2021-05-02,50149
E09000033,Westminster,utla,2021-05-02,31361
E10000034,Worcestershire,utla,2021-05-02,168185
S12000013,Na h-Eileanan Siar,utla,2021-05-02,10649
S12000029,South Lanarkshire,utla,2021-05-02,81666
S12000045,East Dunbartonshire,utla,2021-05-02,31586
E06000003,Redcar and Cleveland,utla,2021-05-01,35783
E06000014,York,utla,2021-05-01,45495
E06000050,Cheshire West and Chester,utla,2021-05-01,87500
E08000001,Bolton,utla,2021-05-01,65477
E08000016,Barnsley,utla,2021-05-01,62558
E08000031,Wolverhampton,utla,2021-05-01,49079
E08000032,Bradford,utla,2021-05-01,110657
E09000018,Hounslow,utla,2021-05-01,52644
E09000032,Wandsworth,utla,2021-05-01,49723
E09000033,Westminster,utla,2021-05-01,31292
E10000034,Worcestershire,utla,2021-05-01,167092
S12000013,Na h-Eileanan Siar,utla,2021-05-01,10645
S12000029,South Lanarkshire,utla,2021-05-01,80075
S12000045,East Dunbartonshire,utla,2021-05-01,30208
E06000003,Redcar and Cleveland,utla,2021-04-30,35603
E06000014,York,utla,2021-04-30,44040
E06000050,Cheshire West and Chester,utla,2021-04-30,86256
E08000001,Bolton,utla,2021-04-30,64687
E08000016,Barnsley,utla,2021-04-30,61027
E08000031,Wolverhampton,utla,2021-04-30,48495
E08000032,Bradford,utla,2021-04-30,108291
E09000018,Hounslow,utla,2021-04-30,51676
E09000032,Wandsworth,utla,2021-04-30,48961
E09000033,Westminster,utla,2021-04-30,31112
E10000034,Worcestershire,utla,2021-04-30,162928
S12000013,Na h-Eileanan Siar,utla,2021-04-30,9921
S12000029,South Lanarkshire,utla,2021-04-30,78273
S12000045,East Dunbartonshire,utla,2021-04-30,28859
E06000003,Redcar and Cleveland,utla,2021-04-29,34889
E06000014,York,utla,2021-04-29,42654
E06000050,Cheshire West and Chester,utla,2021-04-29,83024
E08000001,Bolton,utla,2021-04-29,63251
E08000016,Barnsley,utla,2021-04-29,58171
E08000031,Wolverhampton,utla,2021-04-29,47428
E08000032,Bradford,utla,2021-04-29,105204
E09000018,Hounslow,utla,2021-04-29,50231
E09000032,Wandsworth,utla,2021-04-29,47513
E09000033,Westminster,utla,2021-04-29,30862
E10000034,Worcestershire,utla,2021-04-29,157204
S12000013,Na h-Eileanan Siar,utla,2021-04-29,9914
S12000029,South Lanarkshire,utla,2021-04-29,76049
S12000045,East Dunbartonshire,utla,2021-04-29,28335
E06000003,Redcar and Cleveland,utla,2021-04-28,33544
E06000014,York,utla,2021-04-28,41582
E06000050,Cheshire West and Chester,utla,2021-04-28,81183
E08000001,Bolton,utla,2021-04-28,61139
E08000016,Barnsley,utla,2021-04-28,55279
E08000031,Wolverhampton,utla,2021-04-28,45301
E08000032,Bradford,utla,2021-04-28,100798
E09000018,Hounslow,utla,2021-04-28,48976
E09000032,Wandsworth,utla,2021-04-28,46335
E09000033,Westminster,utla,2021-04-28,29384
E10000034,Worcestershire,utla,2021-04-28,152017
S12000013,Na h-Eileanan Siar,utla,2021-04-28,9882
S12000029,South Lanarkshire,utla,2021-04-28,73395
S12000045,East Dunbartonshire,utla,2021-04-28,27794
E06000003,Redcar and Cleveland,utla,2021-04-27,32312
E06000014,York,utla,2021-04-27,40161
E06000050,Cheshire West and Chester,utla,2021-04-27,78238
E08000001,Bolton,utla,2021-04-27,60299
E08000016,Barnsley,utla,2021-04-27,53832
E08000031,Wolverhampton,utla,2021-04-27,44204
E08000032,Bradford,utla,2021-04-27,96355
E09000018,Hounslow,utla,2021-04-27,47199
E09000032,Wandsworth,utla,2021-04-27,45351
E09000033,Westminster,utla,2021-04-27,26926
E10000034,Worcestershire,utla,2021-04-27,144928
S12000013,Na h-Eileanan Siar,utla,2021-04-27,9846
S12000029,South Lanarkshire,utla,2021-04-27,69859
S12000045,East Dunbartonshire,utla,2021-04-27,27005
E06000003,Redcar and Cleveland,utla,2021-04-26,31725
E06000014,York,utla,2021-04-26,38816
E06000050,Cheshire West and Chester,utla,2021-04-26,75772
E08000001,Bolton,utla,2021-04-26,57588
E08000016,Barnsley,utla,2021-04-26,52870
E08000031,Wolverhampton,utla,2021-04-26,42970
E08000032,Bradford,utla,2021-04-26,91910
E09000018,Hounslow,utla,2021-04-26,45225
E09000032,Wandsworth,utla,2021-04-26,44538
E09000033,Westminster,utla,2021-04-26,26329
E10000034,Worcestershire,utla,2021-04-26,140468
S12000013,Na h-Eileanan Siar,utla,2021-04-26,9689
S12000029,South Lanarkshire,utla,2021-04-26,65571
S12000045,East Dunbartonshire,utla,2021-04-26,26195
E06000003,Redcar and Cleveland,utla,2021-04-25,31231
E06000014,York,utla,2021-04-25,37390
E06000050,Cheshire West and Chester,utla,2021-04-25,74191
E08000001,Bolton,utla,2021-04-25,55906
E08000016,Barnsley,utla,2021-04-25,52153
E08000031,Wolverhampton,utla,2021-04-25,42293
E08000032,Bradford,utla,2021-04-25,90637
E09000018,Hounslow,utla,2021-04-25,44042
E09000032,Wandsworth,utla,2021-04-25,44078
E09000033,Westminster,utla,2021-04-25,26132
E10000034,Worcestershire,utla,2021-04-25,137168
S12000013,Na h-Eileanan Siar,utla,2021-04-25,9646
S12000029,South Lanarkshire,utla,2021-04-25,61880
S12000045,East Dunbartonshire,utla,2021-04-25,25359
E06000003,Redcar and Cleveland,utla,2021-04-24,31095
E06000014,York,utla,2021-04-24,36843
E06000050,Cheshire West and Chester,utla,2021-04-24,72982
E08000001,Bolton,utla,2021-04-24,55128
E08000016,Barnsley,utla,2021-04-24,51206
E08000031,Wolverhampton,utla,2021-04-24,41642
E08000032,Bradford,utla,2021-04-24,88312
E09000018,Hounslow,utla,2021-04-24,42643
E09000032,Wandsworth,utla,2021-04-24,43922
E09000033,Westminster,utla,2021-04-24,25570
E10000034,Worcestershire,utla,2021-04-24,135105
S12000013,Na h-Eileanan Siar,utla,2021-04-24,9410
S12000029,South Lanarkshire,utla,2021-04-24,58748
S12000045,East Dunbartonshire,utla,2021-04-24,24234
E06000003,Redcar and Cleveland,utla,2021-04-23,29361
E06000014,York,utla,2021-04-23,35547
E06000050,Cheshire West and Chester,utla,2021-04-23,70216
E08000001,Bolton,utla,2021-04-23,54213
E08000016,Barnsley,utla,2021-04-23,49515
E08000031,Wolverhampton,utla,2021-04-23,40719
E08000032,Bradford,utla,2021-04-23,85726
E09000018,Hounslow,utla,2021-04-23,40152
E09000032,Wandsworth,utla,2021-04-23,42678
E09000033,Westminster,utla,2021-04-23,25273
E10000034,Worcestershire,utla,2021-04-23,128549
S12000013,Na h-Eileanan Siar,utla,2021-04-23,8669
S12000029,South Lanarkshire,utla,2021-04-23,55276
S12000045,East Dunbartonshire,utla,2021-04-23,23115
E06000003,Redcar and Cleveland,utla,2021-04-22,28644
E06000014,York,utla,2021-04-22,34580
E06000050,Cheshire West and Chester,utla,2021-04-22,66509
E08000001,Bolton,utla,2021-04-22,52087
E08000016,Barnsley,utla,2021-04-22,47656
E08000031,Wolverhampton,utla,2021-04-22,39464
E08000032,Bradford,utla,2021-04-22,82429
E09000018,Hounslow,utla,2021-04-22,38013
E09000032,Wandsworth,utla,2021-04-22,40987
E09000033,Westminster,utla,2021-04-22,24925
E10000034,Worcestershire,utla,2021-04-22,122197
S12000013,Na h-Eileanan Siar,utla,2021-04-22,8640
S12000029,South Lanarkshire,utla,2021-04-22,51084
S12000045,East Dunbartonshire,utla,2021-04-22,22400
E06000003,Redcar and Cleveland,utla,2021-04-21,28245
E06000014,York,utla,2021-04-21,33432
E06000050,Cheshire West and Chester,utla,2021-04-21,64330
E08000001,Bolton,utla,2021-04-21,50299
E08000016,Barnsley,utla,2021-04-21,45190
E08000031,Wolverhampton,utla,2021-04-21,37641
E08000032,Bradford,utla,2021-04-21,79267
E09000018,Hounslow,utla,2021-04-21,36874
E09000032,Wandsworth,utla,2021-04-21,39339
E09000033,Westminster,utla,2021-04-21,24189
E10000034,Worcestershire,utla,2021-04-21,117839
S12000013,Na h-Eileanan Siar,utla,2021-04-21,8139
S12000029,South Lanarkshire,utla,2021-04-21,46801
S12000045,East Dunbartonshire,utla,2021-04-21,21675
E06000003,Redcar and Cleveland,utla,2021-04-20,27232
E06000014,York,utla,2021-04-20,32351
E06000050,Cheshire West and Chester,utla,2021-04-20,62523
E08000001,Bolton,utla,2021-04-20,48245
E08000016,Barnsley,utla,2021-04-20,43750
E08000031,Wolverhampton,utla,2021-04-20,36647
E08000032,Bradford,utla,2021-04-20,75871
E09000018,Hounslow,utla,2021-04-20,35179
E09000032,Wandsworth,utla,2021-04-20,38504
E09000033,Westminster,utla,2021-04-20,22179
E10000034,Worcestershire,utla,2021-04-20,113574
S12000013,Na h-Eileanan Siar,utla,2021-04-20,8136
S12000029,South Lanarkshire,utla,2021-04-20,43147
S12000045,East Dunbartonshire,utla,2021-04-20,20905
E06000003,Redcar and Cleveland,utla,2021-04-19,26775
E06000014,York,utla,2021-04-19,31202
E06000050,Cheshire West and Chester,utla,2021-04-19,61518
E08000001,Bolton,utla,2021-04-19,47107
E08000016,Barnsley,utla,2021-04-19,43241
E08000031,Wolverhampton,utla,2021-04-19,36232
E08000032,Bradford,utla,2021-04-19,73232
E09000018,Hounslow,utla,2021-04-19,34382
E09000032,Wandsworth,utla,2021-04-19,37261
E09000033,Westminster,utla,2021-04-19,21527
E10000034,Worcestershire,utla,2021-04-19,108801
S12000013,Na h-Eileanan Siar,utla,2021-04-19,7922
S12000029,South Lanarkshire,utla,2021-04-19,39323
S12000045,East Dunbartonshire,utla,2021-04-19,20174
E06000003,Redcar and Cleveland,utla,2021-04-18,25924
E06000014,York,utla,2021-04-18,30432
E06000050,Cheshire West and Chester,utla,2021-04-18,57792
E08000001,Bolton,utla,2021-04-18,45809
E08000016,Barnsley,utla,2021-04-18,42687
E08000031,Wolverhampton,utla,2021-04-18,35445
E08000032,Bradford,utla,2021-04-18,71504
E09000018,Hounslow,utla,2021-04-18,33419
E09000032,Wandsworth,utla,2021-04-18,36544
E09000033,Westminster,utla,2021-04-18,21314
E10000034,Worcestershire,utla,2021-04-18,107120
S12000013,Na h-Eileanan Siar,utla,2021-04-18,7861
S12000029,South Lanarkshire,utla,2021-04-18,36032
S12000045,East Dunbartonshire,utla,2021-04-18,19467
E06000003,Redcar and Cleveland,utla,2021-04-17,25907
E06000014,York,utla,2021-04-17,29527
E06000050,Cheshire West and Chester,utla,2021-04-17,56834
E08000001,Bolton,utla,2021-04-17,45012
E08000016,Barnsley,utla,2021-04-17,41938
E08000031,Wolverhampton,utla,2021-04-17,35058
E08000032,Bradford,utla,2021-04-17,70051
E09000018,Hounslow,utla,2021-04-17,32361
E09000032,Wandsworth,utla,2021-04-17,35463
E09000033,Westminster,utla,2021-04-17,20953
E10000034,Worcestershire,utla,2021-04-17,106441
S12000013,Na h-Eileanan Siar,utla,2021-04-17,7663
S12000029,South Lanarkshire,utla,2021-04-17,35723
S12000045,East Dunbartonshire,utla,2021-04-17,19451
E06000003,Redcar and Cleveland,utla,2021-04-16,24589
E06000014,York,utla,2021-04-16,27859
E06000050,Cheshire West and Chester,utla,2021-04-16,54228
E08000001,Bolton,utla,2021-04-16,42916
E08000016,Barnsley,utla,2021-04-16,38743
E08000031,Wolverhampton,utla,2021-04-16,33526
E08000032,Bradford,utla,2021-04-16,67404
E09000018,Hounslow,utla,2021-04-16,30450
E09000032,Wandsworth,utla,2021-04-16,32928
E09000033,Westminster,utla,2021-04-16,20559
E10000034,Worcestershire,utla,2021-04-16,100881
S12000013,Na h-Eileanan Siar,utla,2021-04-16,7432
S12000029,South Lanarkshire,utla,2021-04-16,34717
S12000045,East Dunbartonshire,utla,2021-04-16,19009
E06000003,Redcar and Cleveland,utla,2021-04-15,22955
E06000014,York,utla,2021-04-15,26476
E06000050,Cheshire West and Chester,utla,2021-04-15,49098
E08000001,Bolton,utla,2021-04-15,40799
E08000016,Barnsley,utla,2021-04-15,36951
E08000031,Wolverhampton,utla,2021-04-15,30618
E08000032,Bradford,utla,2021-04-15,64737
E09000018,Hounslow,utla,2021-04-15,27947
E09000032,Wandsworth,utla,2021-04-15,31976
E09000033,Westminster,utla,2021-04-15,19850
E10000034,Worcestershire,utla,2021-04-15,93388
S12000013,Na h-Eileanan Siar,utla,2021-04-15,7392
S12000029,South Lanarkshire,utla,2021-04-15,33819
S12000045,East Dunbartonshire,utla,2021-04-15,18479
E06000003,Redcar and Cleveland,utla,2021-04-14,22358
E06000014,York,utla,2021-04-14,25162
E06000050,Cheshire West and Chester,utla,2021-04-14,47310
E08000001,Bolton,utla,2021-04-14,38630
E08000016,Barnsley,utla,2021-04-14,35211
E08000031,Wolverhampton,utla,2021-04-14,28591
E08000032,Bradford,utla,2021-04-14,62397
E09000018,Hounslow,utla,2021-04-14,26394
E09000032,Wandsworth,utla,2021-04-14,30702
E09000033,Westminster,utla,2021-04-14,19308
E10000034,Worcestershire,utla,2021-04-14,89083
S12000013,Na h-Eileanan Siar,utla,2021-04-14,7238
S12000029,South Lanarkshire,utla,2021-04-14,33201
S12000045,East Dunbartonshire,utla,2021-04-14,18110
E06000003,Redcar and Cleveland,utla,2021-04-13,21435
E06000014,York,utla,2021-04-13,23710
E06000050,Cheshire West and Chester,utla,2021-04-13,46020
E08000001,Bolton,utla,2021-04-13,36427
E08000016,Barnsley,utla,2021-04-13,34045
E08000031,Wolverhampton,utla,2021-04-13,27783
E08000032,Bradford,utla,2021-04-13,60254
E09000018,Hounslow,utla,2021-04-13,25064
E09000032,Wandsworth,utla,2021-04-13,30009
E09000033,Westminster,utla,2021-04-13,17732
E10000034,Worcestershire,utla,2021-04-13,86027
S12000013,Na h-Eileanan Siar,utla,2021-04-13,7197
S12000029,South Lanarkshire,utla,2021-04-13,32340
S12000045,East Dunbartonshire,utla,2021-04-13,17402
E06000003,Redcar and Cleveland,utla,2021-04-12,20839
E06000014,York,utla,2021-04-12,22859
E06000050,Cheshire West and Chester,utla,2021-04-12,44017
E08000001,Bolton,utla,2021-04-12,35057
E08000016,Barnsley,utla,2021-04-12,33366
E08000031,Wolverhampton,utla,2021-04-12,27317
E08000032,Bradford,utla,2021-04-12,57692
E09000018,Hounslow,utla,2021-04-12,24668
E09000032,Wandsworth,utla,2021-04-12,29190
E09000033,Westminster,utla,2021-04-12,17407
E10000034,Worcestershire,utla,2021-04-12,82430
S12000013,Na h-Eileanan Siar,utla,2021-04-12,7136
S12000029,South Lanarkshire,utla,2021-04-12,31553
S12000045,East Dunbartonshire,utla,2021-04-12,17215
E06000003,Redcar and Cleveland,utla,2021-04-11,19989
E06000014,York,utla,2021-04-11,22036
E06000050,Cheshire West and Chester,utla,2021-04-11,42844
E08000001,Bolton,utla,2021-04-11,33789
E08000016,Barnsley,utla,2021-04-11,32897
E08000031,Wolverhampton,utla,2021-04-11,26588
E08000032,Bradford,utla,2021-04-11,55637
E09000018,Hounslow,utla,2021-04-11,24102
